start,end,segment_id,class_id
3440,25550,1,0
32940,62550,2,0
63330,77540,3,2
77540,80250,4,0
80940,105660,5,0
106240,109000,6,0
109000,117800,7,1
148280,186870,8,0
196540,209990,9,0
210080,216450,10,1
217040,226940,11,0
226940,247960,12,0
248310,261320,13,1
261410,278680,14,1
278680,281590,15,0
282240,290260,16,0
290650,293230,17,1
293520,309130,18,0
309130,319280,19,0
335540,353680,20,0
353680,363420,21,1
363420,364010,22,1
364120,440280,23,1
440290,452040,24,1
452650,466700,25,1
466900,483080,26,1
492120,495310,27,0
495490,524840,28,0
525020,528850,29,0
530140,545950,30,0
