start,end,segment_id,class_id
10880,28450,1,1
28450,48240,2,0
48250,93630,3,0
93640,111440,4,0
111440,125180,5,0
125180,151390,6,1
154900,174460,7,1
174460,182930,8,0
182930,215570,9,0
215570,222970,10,1
222970,229040,11,1
229040,236300,12,0
236300,241310,13,1
241310,255660,14,2
255740,270440,15,1
270440,300530,16,1
300530,303120,17,0
303120,338370,18,0
338370,351730,19,0
351730,356750,20,0
372910,407050,21,0
407550,413260,22,0
413260,423880,23,0
423880,427090,24,0
427090,432490,25,0
432490,453810,26,0
453810,457560,27,0
457560,467870,28,0
467870,468340,29,0
468340,479020,30,0
479030,493730,31,0
493740,523030,32,1
523039,539810,33,0
539810,541620,34,0
541620,554740,35,0
554750,576640,36,0
576650,590040,37,0
592210,596390,38,0
597160,609320,39,2
609330,654350,40,1
654440,683950,41,2
