start,end,segment_id,class_id
4450,32000,1,2
32659,50080,2,2
52880,86340,3,2
86560,89150,4,2
89520,94880,5,2
95180,106860,6,2
107440,122100,7,1
122630,135010,8,1
135860,180560,9,2
181530,204690,10,2
204920,238120,11,2
238480,254340,12,2
254750,273980,13,0
273980,298200,14,1
298200,305620,15,2
305620,321520,16,2
321810,331250,17,2
337070,339020,18,2
339300,347370,19,2
347720,355050,20,2
358330,360520,21,1
363740,365020,22,1
366000,389170,23,2
390650,397010,24,2
397300,404100,25,2
404640,412080,26,2
424940,425980,27,0
