start,end,segment_id,class_id
190,64050,1,0
64050,90260,2,1
90260,114950,3,0
115230,159560,4,1
159560,167820,5,1
168170,187890,6,1
190100,192650,7,1
198240,213000,8,1
213010,239840,9,2
247730,261930,10,1
262089,286700,11,2
287180,308480,12,2
309520,363350,13,0
363840,370310,14,0
370320,379350,15,0
380060,392350,16,0
392350,397460,17,0
397460,403790,18,0
405790,434850,19,0
435030,461780,20,0
461790,509160,21,0
509170,530520,22,0
530520,533000,23,0
538190,553710,24,0
553710,577600,25,0
578050,605280,26,1
607440,626950,27,2
