start,end,segment_id,class_id
760,3790,1,0
3790,37210,2,1
37500,46770,3,1
46970,51280,4,1
51490,55440,5,1
55610,70150,6,1
70430,99990,7,2
99990,135300,8,2
135890,168110,9,2
169560,176440,10,2
176660,185170,11,2
185730,192150,12,2
192770,196300,13,2
198920,202450,14,2
203330,216700,15,2
217040,220610,16,0
221650,224870,17,0
225100,227970,18,0
229780,233600,19,0
234100,242300,20,0
244260,256839,21,1
257230,262660,22,2
262670,308120,23,2
308120,315380,24,2
315390,344530,25,2
344530,360110,26,1
360110,363460,27,0
363460,365100,28,1
365430,389840,29,1
