start,end,segment_id,class_id
4440,39750,1,1
41920,99610,2,1
99700,105550,3,0
105710,146050,4,0
146340,161350,5,0
161840,196750,6,0
196750,199590,7,0
200000,219500,8,0
219500,248310,9,2
248960,253010,10,2
253010,258420,11,1
258660,265350,12,0
265710,282420,13,2
282430,290710,14,2
290910,323850,15,1
323850,376620,16,0
376620,400820,17,0
402940,437070,18,1
437070,445600,19,0
446540,455180,20,1
455190,467890,21,2
468320,475020,22,2
475030,481770,23,2
481770,482910,24,2
483040,487560,25,2
487570,497640,26,2
497940,501320,27,2
501330,509760,28,2
509770,526170,29,1
526550,542760,30,1
542760,549750,31,2
