start,end,segment_id,class_id
24340,49560,1,1
49570,73070,2,1
73090,91100,3,1
91270,104910,4,1
104910,143100,5,1
143110,214420,6,2
214620,224950,7,2
225360,233000,8,2
233390,242850,9,2
243050,254180,10,2
261839,281450,11,0
281740,287450,12,0
287920,291440,13,0
291680,318740,14,1
324880,334880,15,1
334890,374900,16,2
383630,407200,17,2
407200,433930,18,1
434210,466760,19,1
467180,473340,20,0
473350,488750,21,0
488760,506090,22,1
506100,509330,23,2
509660,511510,24,1
511520,517510,25,0
517780,527800,26,1
528470,533290,27,1
533520,558760,28,1
565650,586390,29,1
586390,620210,30,2
622820,635450,31,2
654440,662280,32,1
662290,679150,33,2
679480,686960,34,2
687210,690760,35,2
691240,697600,36,2
