start,end,segment_id,class_id
820,18090,1,1
18090,63750,2,1
64140,76350,3,1
77240,95520,4,1
95710,101270,5,2
101450,102510,6,2
102510,106300,7,2
106310,112000,8,2
112260,126990,9,2
126990,134740,10,2
134740,166990,11,1
167180,171100,12,1
172760,175690,13,2
176440,181250,14,2
181970,186050,15,2
186950,195390,16,2
197190,201570,17,2
201930,206890,18,1
206890,210640,19,0
212120,218630,20,0
218630,223670,21,0
223670,229100,22,0
231150,235310,23,0
237840,242940,24,0
242950,282990,25,1
283240,297230,26,1
297360,313150,27,0
313900,378450,28,1
388440,392510,29,0
392510,399560,30,0
399820,402370,31,2
402620,427280,32,1
