start,end,segment_id,class_id
130,23160,1,0
23160,58530,2,2
58530,71950,3,1
74670,90450,4,1
90500,174750,5,2
174960,208290,6,2
208630,228490,7,2
228610,422300,8,2
422900,501770,9,0
501990,557480,10,0
558310,562040,11,1
564370,571200,12,0
573450,593350,13,0
593850,619570,14,0
620380,634150,15,0
635640,663880,16,0
664320,680150,17,0
683000,698690,18,0
699600,706420,19,0
706420,721920,20,2
722020,781830,21,2
782200,800750,22,2
801420,808850,23,2
809340,841860,24,2
843890,876090,25,1
876100,908340,26,1
908650,926820,27,2
926820,940080,28,2
940170,1022360,29,1
1027640,1031010,30,1
1035329,1039849,31,1
1044069,1058450,32,1
1063270,1071780,33,1
1071780,1099410,34,0
