start,end,segment_id,class_id
12210,28550,1,1
28760,45600,2,1
45600,79920,3,1
79930,114590,4,1
128500,134600,5,1
134600,147400,6,1
147410,185930,7,1
185940,192730,8,2
192730,206500,9,2
206500,214940,10,2
214980,220970,11,2
220980,233390,12,2
233400,250260,13,2
250260,261750,14,1
261740,315450,15,0
315460,332340,16,0
332350,344760,17,1
344760,364030,18,1
364030,387500,19,1
387510,390350,20,1
407540,422470,21,1
422470,443680,22,1
443680,462950,23,1
462950,492400,24,2
492400,499510,25,1
499670,503730,26,1
503740,510790,27,1
510790,517280,28,1
517289,536930,29,2
536930,555940,30,2
555940,567290,31,0
567290,577310,32,1
577320,603540,33,1
603580,626650,34,0
