start,end,segment_id,class_id
320,32659,1,1
32670,47530,2,1
50840,124350,3,1
137450,205700,4,2
206130,316110,5,2
316120,395910,6,2
395910,425650,7,2
425980,429700,8,1
429990,451680,9,2
451680,469550,10,2
469740,489390,11,1
489400,592050,12,1
592240,611470,13,0
611470,613870,14,1
614310,634420,15,1
634430,649870,16,0
649880,663790,17,0
664510,687260,18,0
687260,698350,19,0
699140,703060,20,0
703060,714540,21,0
715640,719840,22,0
720490,730160,23,1
730470,743290,24,1
744370,758230,25,1
758940,763990,26,2
764000,811490,27,2
812440,838830,28,2
839940,861150,29,2
861160,870930,30,1
871380,911580,31,1
912110,919940,32,0
920640,927780,33,1
927790,938250,34,1
938250,970780,35,2
976440,1016690,36,0
