start,end,segment_id,class_id
4840,41980,1,1
49340,66100,2,0
66310,93400,3,1
93580,107170,4,1
107360,114790,5,1
114800,139420,6,0
140320,155770,7,0
156240,173620,8,1
173840,176790,9,1
177070,191760,10,1
192720,221750,11,1
222890,232410,12,0
232870,262430,13,0
262440,311350,14,1
313540,320840,15,1
322140,326360,16,0
326360,329680,17,1
331340,346490,18,1
354040,379820,19,0
380050,453060,20,0
463220,505830,21,2
507850,542540,22,1
544040,555320,23,2
555330,567980,24,2
569340,589030,25,2
590940,674220,26,1
677980,683290,27,0
686250,715750,28,0
721530,752050,29,1
759810,761940,30,2
761940,801730,31,1
801910,823270,32,1
823420,837750,33,1
837870,864370,34,2
