start,end,segment_id,class_id
480,18930,1,2
19430,29930,2,2
30080,59350,3,2
60090,78820,4,0
79180,96910,5,0
97060,109060,6,0
109170,121970,7,0
122220,126440,8,1
126440,147550,9,1
147760,191750,10,2
196680,198050,11,2
199340,201900,12,2
203090,225390,13,1
225400,265660,14,1
268650,279100,15,2
280040,303780,16,1
303780,307300,17,2
307840,318150,18,2
318450,326020,19,2
327840,337440,20,1
337740,352650,21,0
353130,359130,22,0
359140,367050,23,2
367050,386430,24,2
386710,390790,25,2
391570,405420,26,0
405910,413340,27,0
415110,423170,28,0
423170,438150,29,0
440460,443130,30,0
443740,448590,31,0
449040,464620,32,1
468750,489880,33,2
490840,514750,34,2
515340,519270,35,2
519450,530060,36,2
543770,556680,37,2
557290,564390,38,2
565970,582670,39,2
